language_1,language_2,similarity,feature_set
ben,fas,0.5216405309573011,syntax_knn
jpn,kor,0.8390645410391885,syntax_knn
jpn,rus,0.5216405309573011,syntax_knn
jpn,urd,0.6071582289507229,syntax_knn
jpn,vie,0.33946736991660215,syntax_knn
jpn,tha,0.35856858280031806,syntax_knn
jpn,ind,0.3884492980336779,syntax_knn
jpn,fas,0.5142857142857142,syntax_knn
kor,rus,0.617707763884251,syntax_knn
kor,urd,0.7002188525924976,syntax_knn
kor,vie,0.40929374234328025,syntax_knn
kor,tha,0.3962969619506085,syntax_knn
kor,ind,0.45291081365783825,syntax_knn
kor,fas,0.4601321676666517,syntax_knn
rus,urd,0.6747477697966318,syntax_knn
rus,vie,0.6197797868009122,syntax_knn
rus,tha,0.6273764344284781,syntax_knn
rus,ind,0.6819309069874763,syntax_knn
rus,fas,0.6259686371487613,syntax_knn
urd,vie,0.4276994613841507,syntax_knn
urd,tha,0.4417261042993862,syntax_knn
urd,ind,0.5245497488555211,syntax_knn
urd,fas,0.6335564128181456,syntax_knn
vie,tha,0.9036961141150639,syntax_knn
vie,ind,0.9036961141150639,syntax_knn
vie,fas,0.46291004988627565,syntax_knn
tha,ind,0.8124999999999998,syntax_knn
tha,fas,0.44821072850039756,syntax_knn
ind,fas,0.567733589433837,syntax_knn
