annotationId,language,sdg_categories,predicted
41e53a73-b0ee-4d72-a7b5-0b888b4393f5,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6
67f36c6f-8cba-49aa-be0b-ce2f79b155b4,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
506e553d-9d75-49c1-a921-f8c9c19ae180,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
8e90f47a-417e-4c59-a918-98559afc0626,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
da17f174-8a20-4e4c-92b6-5733a215ce2b,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6
a39e5ed0-4afd-4dbb-8824-83d5de1ff0f3,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],16. 和平、正义与强大机构
c142dec1-f946-4440-923e-aad0b26ac9a5,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
afcca0ba-269e-4f8a-8206-5c912f700ffa,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
d8f2111d-bb44-4b9f-bbfd-750cf1afba9b,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
6469fddd-7e01-4a13-ae3a-7300e97734ee,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
10064842-05bc-4f71-9298-1e64e3ee6ef7,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
fe78ebee-719a-4181-b47d-e08ee39fe351,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
6ebb7fdd-698e-4c4d-a4d2-d5578c6e0f35,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
e0e7f912-91d6-459d-8c23-54ffc2820e46,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],16. 和平、正义与强大机构
e3b2030d-cd64-490e-b251-a5949f8c312d,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
bdd8c4f6-1b0e-4054-9ec0-f2507eec6c6b,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
98a3cba4-644b-43c3-9df2-62e1da779641,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],16
afdaca2d-d46b-49c3-ae77-7301fd0e03f0,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
c0eb29e1-1fe7-49a3-9fdf-5e704e4d26ec,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
165fdcbe-bdc3-4530-b4cc-6779a1340210,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
56aa5742-b3b9-46f9-9047-00cc896fef36,zh,['da6a1d11-83e8-4877-b3dd-36399f40c2ed'],6. 清洁饮水和卫生设施
7fae4daa-d2ec-4c12-ba0b-a5e96b7231e4,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],16. 和平、正义与强大机构
d2d2c80c-a4d5-4d59-87e9-4761116c73cd,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],3. 良好健康与福祉
b0452d97-54bb-40d2-a016-13696ad16708,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2. 零饥饿
07995090-df84-4632-825a-a554016e895d,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2. 零饥饿
e9fae741-9a3e-4cb5-801a-86b1ceb3c292,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2. 零饥饿
866f997c-c768-4be2-8d46-342b2d364136,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],16. 和平、正义与强大机构
06a208e2-a16a-4a9c-8c63-f7f2679de782,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],16. 和平、正义与强大机构
d10e8ffb-a116-4ee8-9b9f-89f627916cf6,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2
203d85db-cffe-4bd2-a4ad-792a2cdce671,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2
5aaca9d8-652c-4b82-a624-5b26b7e64f7f,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2. 零饥饿
bcb9c303-bb5f-46ea-9c23-95dd4cbaa426,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],16. 和平、正义与强大机构
645c2326-8b58-405d-b093-cb5ed64e15c2,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],3. 良好健康与福祉
4d9c1c55-925c-46e9-a21f-429d8f070003,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],1. 无贫穷
d9e983a9-813b-431a-a01b-423dc86ad362,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2
b6ec2367-94d2-4310-8840-8e656e23ad93,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],1. 无贫穷
bf9de4cd-f5da-4f03-9b14-4a11a21092e1,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2. 零饥饿
09059492-b148-4bc1-b81a-15398b82ca58,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2
491118a9-0687-488b-90ea-28193e901191,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],3. 良好健康与福祉
54202912-8e9e-4b61-bdf9-d1fbc7a15f92,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],3. 良好健康与福祉
319cd69e-75e5-49f2-962d-2722f8a97b1e,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2. 零饥饿
98bb8329-881f-4509-8a3d-1e8e1b106d83,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2. 零饥饿
0fdf03bb-232d-47ed-890c-652f4e22affe,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],10. 减少不平等
9015d8e7-629e-4aa8-bc73-35ccbc911c56,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],3. 良好健康与福祉
12ee6465-9b31-4179-8ba6-a503f4df9ec7,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],3
0c5af528-e93f-4a87-9770-1f7f790db3e9,zh,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],8. 体面工作和经济增长
b4737e61-e1aa-4b69-80e5-ecc716a7319d,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],9. 产业、创新和基础设施
65a73ade-2347-4dcc-958d-68fc598cf1e2,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],8. 体面工作和经济增长
ca4ddb82-beda-4ecc-8acc-d88644c58f82,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],3. 良好健康与福祉
a0b6261d-1830-4a62-8d3e-2861235db189,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],9. 产业、创新和基础设施
ea3a409d-f27d-43c2-9416-450f9e0eeccc,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],10. 减少不平等
68257ff9-659f-4c05-be8b-429a8078d28a,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],4. 优质教育
f92c11af-145d-42a3-89d1-4fefc8c4507e,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],3. 良好健康与福祉
bc4980bb-d008-4c95-a1d5-89587c40056f,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],3. 良好健康与福祉
4fbc968b-a787-4fa8-b706-490832f45d50,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],9. 产业、创新和基础设施
c3e6c040-994f-4b7b-89d5-2cb1e1551917,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],11. 可持续城市和社区
dd5195f5-7414-4513-93bc-b8d707f4f0dc,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],8
c1d78ab1-a79a-4413-b8a5-f7108fbd6acd,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],10. 减少不平等
a4ff13bc-3ada-4f64-be98-7f04b5f11c2b,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],9
624857b1-7eb9-465f-8704-5f02cc02f315,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],16. 和平、正义与强大机构
2ad8550f-16ad-4969-8441-89fd7502c0a7,zh,['188e32e4-e6df-492e-ab45-0a57b3acad54'],8
0451c456-06cd-410a-b713-ff43d1fd6e6c,zh,['617414bb-61ed-42cc-9660-1eb72f312f54'],7. 可负担的清洁能源
5faaf650-e476-4e69-8080-72aba40ca50d,zh,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],13
378aefe3-5777-4794-9436-0279dcdf21b5,zh,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],13. 气候行动
d1d75cc5-6a8c-42ed-b495-50f9da1fd67f,zh,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],16. 和平、正义与强大机构
0b0511ed-1b8b-43fd-bd29-0aa860d3e1c7,zh,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],13. 气候行动
86763eab-bab4-44c7-a867-7b5a8582ccfa,zh,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],16. 和平、正义与强大机构
9696adee-2879-4929-9070-973e924f0982,zh,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],16. 和平、正义与强大机构
f6693106-7e94-44ba-b26b-ba8cab42d518,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
ea79e9b1-5fa5-49c9-894c-0f6d0242e224,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
6996de12-9816-4b90-8dcf-c14a5b93b5a6,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
16fa1ffa-b679-49a7-b3a5-681289bb52e4,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
a2808c49-7dfe-4fa4-a77e-f3c835cfa3f9,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
3063a58f-c5ea-437a-ab9c-f22cafbd1b7f,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
c8eb8398-fdd5-46ce-9f5e-9dc8a3aabd03,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
9686043d-0d04-4a56-a484-2c6c5d314e0f,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
82eb6a8c-3c37-4ced-b6fd-92078019fdd8,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
fb1484fa-85f8-4936-8e86-fc26a71af09a,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
118a9525-f1dc-4792-9e14-b6e0b51d9c30,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
abbf6e30-d27f-4e40-8824-de839f5228c2,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],16
75898c89-a392-48f1-b27f-f5e813b58630,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
ffae0854-d46b-4d3b-92ea-98d280842435,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
64dce61c-5ac0-44c4-b216-d4e79b73f018,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
0b69b9a6-7b94-4d18-abfb-81a287b7da89,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
7d006acc-2dbf-4b47-85a5-a5d9670324d3,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
e1231bbf-8506-4353-9dba-45610fbf0f89,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],10
05e10433-ec31-4e2f-9abf-75f84e90feb6,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
e06e193c-8f57-4bff-b47c-03d4538825eb,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
06354b03-deb2-4bcb-847d-3f992000e3bb,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
3d14c728-a738-45c8-bf6c-78863b698ae8,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],10
cd1adcfe-342b-4e5b-b412-fcd9147bd87b,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
a8a166cf-7de8-458e-8853-4a7109890e7b,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
d141a767-5fdf-4fd0-8cc9-ca832d0cd4d6,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],16
9595e428-7990-4a50-b59d-885735d3183e,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
008c275d-2bcc-4a8f-a97f-8d2f4f8e7463,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
53a78bf6-beb6-405d-8836-3f0e3828c8a2,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
3495f77f-06fa-4d32-81f0-4a8646fe8698,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
83fd1b5c-b72c-4921-a0b3-c5661073922b,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
c0a0e070-f640-46d8-8773-49e1d27465b8,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
89181298-b8a2-4f09-88d7-855c6f972850,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
b9b85e1f-6cb2-47df-b3bc-4a9a8a3cf469,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
9f572633-0166-44f5-87e8-f27ca99674d0,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
0a056776-c23f-4796-bbea-78ef0cdad72b,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
583a033a-4981-4d32-9a04-0f5592341dbd,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
a4a2d0cd-2d39-4d6c-bbf5-1b001826efd5,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
2914d150-be46-4a3e-a1f0-40404e942323,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],5
048076cd-642f-4911-b090-bfecbc51a809,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
f9f7d5b3-3bb1-42e3-82d2-a2540b378d04,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
2a439a6a-b8c2-449e-b689-005866710b8c,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
297bb7ce-0b09-414d-9b06-fabae6cedd3b,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
31c62ee1-0ca4-4cee-850b-4063423a3dbc,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
b0f50517-3e78-46a4-98d8-808f4560f9ac,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
be188c13-c387-4b38-97d1-f090274b42f8,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
0fbe3b41-4527-4f51-865e-931de3588126,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
13e9695a-6bf8-452a-a49f-90dd11bc8d03,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
369b9b23-1d8d-4250-be22-06301a0ddbc6,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
1801899c-eed6-4a91-91bf-64f6b8f334e7,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
5c67213b-6fd9-497a-bd54-1de58abf561c,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
dfbb1ff7-3824-41e0-85a8-11b9e56fb4ce,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
e2320dfe-389f-45fe-bb4a-f2b144e63807,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
ccc63bbc-5c6f-4abd-9b79-2d4753b6c73e,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
3d26b0d5-92f5-4de6-97a5-2948f898ea9e,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
56dfc4c3-8c9e-4512-8d60-fbb052286857,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
63eadeb7-b057-478f-aa6b-eb55fde74b44,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
6baabece-d125-47d4-97ae-604dcb98145d,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
564a146b-5449-4ce4-ae8e-429f8bddcae0,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
1c5820be-3ed5-4542-a723-199047a0f1f9,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
f8f140fe-0abf-4bdb-bb06-90e6ad56a24b,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
7e98ae9f-739d-49b3-bc1f-3b1b610dc269,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
5506f0be-7726-43b9-91f7-c85e21128a8c,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
2bce3800-483d-4fbd-8189-4d2349d8b8ab,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
a6e6ba33-23a7-4c9f-89e1-4cc847857830,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
f88e3a04-8e3d-44c6-a053-4ec3e7d8a6a9,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
d41a2df2-206e-4b67-a8e9-b17467f7f988,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
307803d7-6079-493d-b76f-6162726d1eee,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],4
1979e950-d17f-44e1-8d4d-f7c29a647683,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
b84067b3-c6e5-43ff-a530-8d19988f36a1,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
dec66193-e278-4de5-817f-cdbfb8bcc102,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
d5f3539f-e5c5-4818-83e2-822622de7dc0,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
125ae8a1-943c-4b67-ac03-c6c91e31d73a,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
1d48928b-bf16-4b72-95af-0e8288779d35,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
126dc71c-8317-4b03-97bb-aadae63c19b8,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],3
4172074b-17e8-4d69-8ed5-672ab7dcf052,ru,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
2b48b614-5c46-4d38-9729-5cf31bdcc0e4,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
4549a299-11f1-48a1-b11b-a5a264d2bc6f,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
328b604b-64fb-456d-976b-fe20326b17f9,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
f010cd85-02b1-4127-bba0-8ac58a694c90,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
b36a4343-1801-4836-a205-48735f37bd0a,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
a0ed79ff-9928-4cf5-91e4-305c1338274c,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
5a11b80a-cc40-497f-91a3-5116c3179187,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
5a8624dc-caa4-4dfa-827b-6ad751754c47,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],10
c1c87236-4b07-4dd0-b64e-82fecaa77e33,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
6df9c740-9bb2-47a7-8937-c3d9a4fe8b68,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
c99f8aa3-303c-448a-9b11-59d3b17356bc,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
499285d6-65f9-4588-b805-8e97f0157d4c,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],8
4d16e581-32af-41cb-9ded-9e4d7fc8325b,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
4c3f75c1-cfba-468d-8ca6-5692634989b0,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
3f062ad9-f1c1-4060-9980-18c8f493d140,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],10
08c38738-8b61-4d5d-8a41-566f89e0e74e,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],8
19450c54-d18f-4899-a909-59c84f4c2a08,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
8319bee8-0a8d-4b12-a01f-c0046bf132e2,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
c27d4ff2-c686-4a35-9cf9-7c931c516b28,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
2a9d4d5c-cb96-4838-9c64-175243c3545f,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],10
f2303a13-7f38-4e42-a5c8-04ad22753b70,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
03599c5a-fb78-4a7d-8236-e52a88327270,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
47b53015-f151-4566-8d02-d64727d8daa9,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
6d73d877-18ad-4ab0-a8e6-77bb66f74e45,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - ЛИКВИДАЦИЯ НИЩЕТЫ
77254e9e-f6ee-40fc-8bc3-0a833679a41e,ru,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
be3ff11f-1a20-463c-98f8-8ea8b3ae6350,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
b0d5bcd6-aeef-48a1-80da-bfe39b2a6877,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
546675c2-0b21-41ef-b977-2992d745e37f,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
b88e4e77-5a65-41cf-9407-708d36cb30d9,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
4a6af208-f645-424f-a13a-d1fd0edfadcc,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
4aadb37c-2a5a-4447-a36c-947bd96ff6b8,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
dc0963bf-d8fc-453d-b3c7-3ce090e66745,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
f2f18414-1c66-494a-84c4-a86716d45b58,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
ac5c626a-e82a-40a1-b09e-f40383ca0b1b,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
0c15b140-37f0-44f2-91d9-5b9c3b513543,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
bab5fd20-be1b-4e53-83ae-a9db518ec170,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],5
39af8546-51af-4ab5-8d7a-b98dbf9e91ec,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
ec15bdd7-a16f-4c20-b0d6-9447bd9c5b46,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
bb711abd-f0d2-4991-8e40-fbb94cd5137c,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],5
55aff17f-ddcb-474a-83e1-5bd97e685406,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
9462b753-2fce-4b5f-889f-6c9b5360c397,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
4d5cce6c-d109-4561-a6f7-9b2c06bec23a,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
fe5e0960-e80b-4a33-8a78-f69680d4e51a,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
d2b6ee0b-c032-4ed9-99c6-103bb8a6daf0,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
9cb40f9c-5b3a-4780-b4dc-ce52fad816fb,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
04593a2a-2dc7-4eb4-b49f-cfe461da917e,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
704dad7b-e15d-4816-96a4-d030644458c0,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
5a488b2a-832b-4039-adea-67b6e3e0e956,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
8a5ebf6c-f3dc-438e-b150-1a0809c5258b,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
4de86b36-072e-47f4-b600-a726f0e46d19,ru,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
8e64bc0d-65d4-4a4e-b91e-95ee2a7cf39c,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
511b1cba-101b-4ed0-9268-bb19900defab,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
05d7f2cb-592d-475c-af4b-f8eb1836672c,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
e5e0d471-da19-423a-83c2-d4af98d82605,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
e2bc05ad-4ea2-4963-b8e4-4ad3e6dbf7b1,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
898f4f18-c4ad-43c1-aaeb-03094a97c337,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
29c2b6ce-b47d-43ec-b133-24fb04d054ab,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],10
7956235f-010c-4a6c-9e8d-a40e94ade967,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
8e83af10-dc52-42f7-9206-9284c452fedf,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
880db757-dcbe-45f7-bc96-8b476407f6a8,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
34b26392-afc0-48c6-9c8a-c7db745ab3bf,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
910de389-b1db-4928-acda-f08211260e90,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
e6c7a716-1a25-45b4-b91b-33e7f6f185d9,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
60cfe82b-81ec-4512-87a1-e128c76f2da3,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],5
c652137f-a51f-4875-b47e-7df5cf6c9b4a,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],10 - УМЕНЬШЕНИЕ НЕРАВЕНСТВА
cb0202bf-01c3-4f36-b954-3b1b6f0c3c54,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],10
